date,open,high,low,close,volume,dividends,stock_splits,capital_gains,ticker,interval
2025-11-17 00:00:00-05:00,14.75,14.75,13.91100025177002,13.91100025177002,1100,0.0,0.0,0.0,ABNG,1d
2025-11-18 00:00:00-05:00,13.689000129699707,13.689000129699707,13.437999725341797,13.437999725341797,400,0.0,0.0,0.0,ABNG,1d
2025-11-19 00:00:00-05:00,13.359999656677246,13.359999656677246,13.170000076293945,13.1899995803833,100,0.0,0.0,0.0,ABNG,1d
2025-11-20 00:00:00-05:00,12.609999656677246,12.609999656677246,12.517000198364258,12.517000198364258,300,0.0,0.0,0.0,ABNG,1d
2025-11-21 00:00:00-05:00,13.093000411987305,13.093000411987305,13.093000411987305,13.093000411987305,10100,0.0,0.0,0.0,ABNG,1d
2025-11-24 00:00:00-05:00,13.109999656677246,13.149999618530273,13.109999656677246,13.130000114440918,1200,0.0,0.0,0.0,ABNG,1d
2025-11-25 00:00:00-05:00,13.380000114440918,14.149999618530273,13.380000114440918,14.109000205993652,3500,0.0,0.0,0.0,ABNG,1d
2025-11-26 00:00:00-05:00,13.855999946594238,13.878000259399414,13.677000045776367,13.677000045776367,4200,0.0,0.0,0.0,ABNG,1d
2025-11-28 00:00:00-05:00,13.769000053405762,13.769000053405762,13.694000244140625,13.694000244140625,300,0.0,0.0,0.0,ABNG,1d
2025-12-01 00:00:00-05:00,13.829999923706055,14.229999542236328,13.829999923706055,14.100000381469727,6000,0.0,0.0,0.0,ABNG,1d
2025-12-02 00:00:00-05:00,14.300000190734863,14.300000190734863,14.041000366210938,14.041000366210938,1000,0.0,0.0,0.0,ABNG,1d
2025-12-03 00:00:00-05:00,14.279999732971191,14.437000274658203,14.270000457763672,14.437000274658203,2400,0.0,0.0,0.0,ABNG,1d
2025-12-04 00:00:00-05:00,14.239999771118164,14.583999633789062,14.239999771118164,14.583999633789062,800,0.0,0.0,0.0,ABNG,1d
2025-12-05 00:00:00-05:00,15.100000381469727,15.520000457763672,15.100000381469727,15.411999702453613,4200,0.0,0.0,0.0,ABNG,1d
